,Serie,Titulo,Temporada,Número,Clasificacion,Sinopsis,Genero
705,Now Apocalypse,Now Apocalypse: Ella perdió el control,Temporada 1,6,SAM16,"Es el día más caluroso del año. Ulysses ayuda a Carly con su nueva serie web ""Perras"". Ford descubre los verdaderos sentimientos de Severine. Carly y Jethro exploran una nueva área de su relación.","Comedia, Ciencia ficción"
706,Now Apocalypse,Now Apocalypse: En cualquier lugar del mundo,Temporada 1,7,SAM16,"Ulysses conoce al trabajador social Isaac y se enamora rápidamente. Severine sorprende a Ford llevándolo a una fiesta de ""Ojos bien cerrados"". Ford descubre que las fotos que le tomó Otto son exhibidas a todo el mundo. Las aventuras de Carly con la cámara web dan un giro inesperado.","Comedia, Ciencia ficción"
707,Now Apocalypse,Now Apocalypse: Placeres desconocidos,Temporada 1,8,SAM16,Carly lleva a Jethro a un calabozo sexual de fetichismo. Severine quiere que Ford cumpla sus sueños sexuales. Uly y Isaac tienen una increíble primera cita. Ford se siente indeciso sobre su relación no-monógama con Severine.,"Comedia, Ciencia ficción"
708,Now Apocalypse,Now Apocalypse: Desaparecer aquí,Temporada 1,9,SAM16,"Severine tiene que viajar por trabajo a Roswell por un tiempo indeterminado y Ford está devastado. La relación de Uly con Isaac se intensifica. Carly se encuentra con Leif, el artista con el que coqueteó en Palm Springs. Jethro descubre la verdad sobre el ""hobby"" de Carly en Internet.","Comedia, Ciencia ficción"
709,Now Apocalypse,Now Apocalypse: Todo se ha acabado para siempre,Temporada 1,10,SAM16,La relación de Uly y Isaac se desintegra cuando Isaac se entera de Gabriel. Carly discute con Jethro por sus sesiones en línea. Ford quiere saber qué son él y Severine. Carly tiene una gran oportunidad en su carrera gracias a la popularidad de su serie web. Severine se marcha en su viaje de negocios. Uly tiene un encuentro perturbador con el indigente de sus pesadillas.,"Comedia, Ciencia ficción"
710,P-Valley,P-Valley: Perpetrar,Temporada 1,1,SAM16,"Autumn Night, una mujer misteriosa con un pasado desgarrador, es arrastrada hacia el litoral de ""The Pynk"". El club nudista más famoso de Mississippi busca bailarinas. El ""Domingo de Mercedes"", una noche presentada por la mejor bailarina en el club, trae problemas inesperados gracias a varios clientes.",Drama
711,P-Valley,P-Valley: Cicatrices,Temporada 1,2,SAM16,"El autolavado anual en The Pynk recibe la inesperada visita de un invitado mientras el pasado de Autumn regresa para atormentarla. En el club, los cuerpos se desnudan y se hacen negociaciones en las cabinas privadas.",Drama
712,P-Valley,P-Valley: Zonas altas,Temporada 1,3,SAM16,"Autumn tiene un cambio de look y aprende las reglas para trabajar con un cliente regular y de la ""Trinidad"", Cada una recibe una visita de su cliente favorito. El tío Clifford averigua sobre los grandes cambios que se avecinan en Chucalissa.",Drama
713,P-Valley,P-Valley: La trampa,Temporada 1,4,SAM16,"Mercedes y Autumn hacen grandes cambios para empezar una nueva vida. En The Pynk, los rumores se propagan como el fuego y los clientes se presentan para tener una gran noche.",Drama
714,P-Valley,P-Valley: Expuesto,Temporada 1,5,SAM16,Dos enegimas se quedan atrapadas por una semana bajo circunstancias desafortunadas. Keyshawn logra nuevos objetivos y Lil' Murda tiene un gran momento de fama.,Drama
715,P-Valley,P-Valley: Legado,Temporada 1,6,SAM16,"En The Pynk, se crean lazos inesperados mientras todos luchan por aseguar su bolsillo y su futuro. Andre se enfrenta a una disputa por el acuerdo entre los hermanos Kyle.",Drama
716,P-Valley,P-Valley: ¿Un último baile?,Temporada 1,7,SAM16,"El tío Clifford va a la guerra por los corazones y almas de Chucalissa. En el club, la familia Pynk se reúne para prepararse para la mejor noche de todas.",Drama
717,P-Valley,P-Valley: Murda Night,Temporada 1,8,SAM16,"Temporada final. Las personas desde Biloxi hasta Atlanta se dirige a The Pynk para ver ascender a dos grandes estrellas hacia el cielo en una noche inolvidable. Mientras tanto, el pasado de Autumn por fin la alcanza.",Drama
718,P-Valley,P-Valley: Tráiler oficial,Temporada 1,9,SAM16,El delta del Misisipi entraña un oasis de valor y resplandor en un espacio de crudas vivencias en el que la belleza es difícil de hallar. Este drama de sabor sureño cuenta la historia de un clubcito nudista de grandes ambiciones y de quienes lo frecuentan.,Drama
719,Penny Dreadful,Penny Dreadful: Trabajo nocturno,Temporada 1,1,SAM16,"Londres 1891. Mientras la policía investiga una serie de macabros asesinatos, el reconocido explorador Sir Malcolm Murray y la peculiarmente hermosa Vanessa Ives saben que hay algo más oscuro involucrado. En busca de alguien cercano a ellos que ha desaparecido, reclutan al excelente pistolero estadounidense Ethan Chandler y al Dr. Victor Frankenstein para ayudarlos en su viaje.",Drama
720,Penny Dreadful,Penny Dreadful: Sesión espiritista,Temporada 1,2,SAM16,"En busca de respuestas, Vanessa y Sir Malcolm asisten a una fiesta en el hogar del egiptólogo Sir Ferdinand Lyle, donde se encuentran con el misteriosamente hermoso Dorian Gray. La fiesta da un giro inesperado, sin embargo, cuando la reconocida clarividente Madame Kali realiza una sesión espiritista. Mientras tanto, Ethan traba amistad con Brona Croft, una joven inmigrante irlandesa.",Drama
721,Penny Dreadful,Penny Dreadful: Resurrección,Temporada 1,3,SAM16,"El Dr. Frankenstein es confrontado por las consecuencias de su pasado. Vanessa tiene una visión de Mina que los lleva a ella, Sir Malcolm, Ethan y Sembene al zoológico de Londres, donde descubren y capturan a Fenton, el sirviente de un vampiro maestro.",Drama
722,Penny Dreadful,Penny Dreadful: Los marginales,Temporada 1,4,SAM16,El capricho de Vanessa con Dorian Gray continúa creciendo. Sir Malcolm contrata al profesor Abraham Van Helsing para trabajar con el Dr. Frankenstein para descubrir una cura a la enfermedad que podría estar afectando a su hija. Fenton atrae a su amo a la mansión de Sir Malcolm.,Drama
723,Penny Dreadful,Penny Dreadful: Más que hermanas,Temporada 1,5,SAM16,Vanessa recuerda su pasado y los eventos que finalmente llevaron a la desaparición de Mina.,Drama
724,Penny Dreadful,Penny Dreadful: Lo que la muerte puede juntar,Temporada 1,6,SAM16,"La última visión de Vanessa lleva a Sir Malcolm, Ethan y Sembene a explorar un navío con plagas en busca de Mina. El profesor Abraham Van Helsing le revela al Dr. Frankenstein más detalles acerca de la criatura que se ha llevado a Mina. La noche de Vanessa con Dorian libera algo oscuro en su interior.",Drama
725,Penny Dreadful,Penny Dreadful: Posesión,Temporada 1,7,SAM16,"Durante el transcurso de cuatro angustiantes semanas, Sir Malcolm, Ethan, el Dr. Frankenstein y Sembene hacen todo lo posible para salvar a Vanessa de los demonios que la habitan.",Drama
726,Penny Dreadful,Penny Dreadful: El gran guignol,Temporada 1,8,SAM16,"Luego de tener una visión del teatro Gran Guignol, Vanessa, Sir Malcolm, Ethan, el Dr. Frankenstein y Sembene exploran el teatro vacío y son confrontados por sus peores pesadillas.",Drama
727,Penny Dreadful,Penny Dreadful: De mal en peor,Temporada 2,1,SAM16,Sir Malcolm regresa y se entera de que un nuevo mal persigue a Vanessa.,Drama
728,Penny Dreadful,Penny Dreadful: Palabra de diablo,Temporada 2,2,SAM16,Ferdinand Lyle revela el inquietante trasfondo del Verbis Diablo.,Drama
729,Penny Dreadful,Penny Dreadful: Los entes nocturnos,Temporada 2,3,SAM16,"En un episodio de flashback, Vanessa conoce a la Cortaesposas, que le enseña a utilizar sus poderes. Aislada en su solitaria cabaña en los páramos, la Cortaesposas se da cuenta enseguida del poder de Vanessa y le advierte del peligro que se avecina y del mal que la persigue.",Drama
730,Penny Dreadful,Penny Dreadful: Espíritus malignos en lugares celestiales,Temporada 2,4,SAM16,Lyle revela como la historia del Verbis Diablo afecta a Vanessa.,Drama
731,Penny Dreadful,Penny Dreadful: Sobre el cielo,Temporada 2,5,SAM16,"Vanessa, Ethan y sir Malcolm protegen la mansión de otro ataque.",Drama
732,Penny Dreadful,Penny Dreadful: Terrores gloriosos,Temporada 2,6,SAM16,Sir Malcolm recibe malas noticias. Una noche gloriosa horroriza a Vanessa.,Drama
733,Penny Dreadful,Penny Dreadful: Pequeño escorpión,Temporada 2,7,SAM16,"Al no sentirse seguros en Londres, Vanessa y Ethan huyen a la cabaña de la Cortaesposas en los páramos. Allí, Vanessa y Ethan llevan una vida doméstica y se van acercando hasta que una figura de su pasado reaparece. En Londres, Lyle y Frankenstein descubren información aún más inquietante de las reliquias del Verbis Diablo. Pronto descubrimos que Lily no es lo que parece ser.",Drama
734,Penny Dreadful,Penny Dreadful: Recuerda que eres mortal,Temporada 2,8,SAM16,"La Criatura desata su furia contra Frankenstein por Lily. El inspector Rusk descubre la conexión de sir Malcolm con Ethan Chandler. Malcolm va a enfrentarse a Evelyn, pero pronto se ve asaltado por otro de sus mortales encantamientos.",Drama
735,Penny Dreadful,Penny Dreadful: Y el mismo infierno es mi único enemigo,Temporada 2,9,SAM16,"En Londres, Vanessa y Ethan se enteran de que sir Malcolm está en peligro. Desesperada por salvarlo, Vanessa va sola a la batalla con Evelyn. Ethan se dirige a la mansión de Evelyn con Frankenstein, Sembene y Lyle. Lily le revela su verdadero ser a Dorian.",Drama
736,Penny Dreadful,Penny Dreadful: Y fueron enemigos,Temporada 2,10,SAM16,Vanessa debe valerse de su gran fuerza para derrotar al Demonio en una lucha titánica. Ethan deja un trágico rastro de sangre a su paso. Sir Malcolm y Frankenstein se enfrentan a los fantasmas de su pasado y Lyle ayuda a rescatar a sus amigos. La Criatura trata de escapar de los Putney. Vanessa se enfrenta a un futuro incierto.,Drama
737,Penny Dreadful,Penny Dreadful: El día que murió Tennyson,Temporada 3,1,SAM16,Vanessa busca la ayuda de la Dra. Seward para combatir un nuevo mal.,Drama
738,Penny Dreadful,Penny Dreadful: Depredadores por doquier,Temporada 3,2,SAM16,"Lily y Dorian rescatan a una joven. Sir Malcolm sigue su viaje con el enigmático Kaetenay. Mientras tanto, Ethan recibe una inesperada ayuda de Hecate. El Dr. Frankenstein y el Dr. Jekyll traman un plan. La relación de Vanessa con el Dr. Sweet crece pero, sin saberlo ella, las fuerzas del mal siguen cada uno de sus movimientos.",Drama
739,Penny Dreadful,Penny Dreadful: El bien y el mal unidos,Temporada 3,3,SAM16,"Vanessa se enfrenta a un familiar, que le revela una pista de su pasado.",Drama
740,Penny Dreadful,Penny Dreadful: Una brizna de pasto,Temporada 3,4,SAM16,"Después de recibir una pista sobre una experiencia pasada, Vanessa convence a la Dra. Seward de usar una nueva forma de terapia, la hipnosis, para retroceder en el tiempo.",Drama
741,Penny Dreadful,Penny Dreadful: Este mundo es nuestro infierno,Temporada 3,5,SAM16,"Hecate y Ethan luchan por sobrevivir en el duro desierto de Nuevo México. Kaetenay le revela a sir Malcolm la verdad detrás de su conexión con Ethan. En Londres, el agregado de Frankenstein a la fórmula de Jekyll es un éxito.",Drama
742,Penny Dreadful,Penny Dreadful: No hay bestia tan feroz,Temporada 3,6,SAM16,"Vanessa acude a su viejo amigo Ferdinand Lyle para que la ayude. Lyle le presenta a Catriona Hartdegen, una nueva aliada. Lily, Dorian y Justine ponen su plan en marcha. Ethan, sir Malcolm y Hecate llegan al rancho de Jarod Talbot.",Drama
743,Penny Dreadful,Penny Dreadful: Marea baja,Temporada 3,7,SAM16,"Kaetenay tiene una visión de una inminente catástrofe. Frankenstein y Jekyll reciben ayuda de un enemigo poco probable. La Criatura al fin gana coraje. Con la ayuda de Catriona, Vanessa descubre una horrible verdad.",Drama
744,Penny Dreadful,Penny Dreadful: Noche perpetua,Temporada 3,8,SAM16,"Ethan, sir Malcolm y Kaetenay regresan a Londres. La Dra. Seward descubre el secreto de Renfield. Ethan busca al Dr. Frankenstein.  Lily revela una historia desgarradora del pasado de Brona Croft.",Drama
745,Penny Dreadful,Penny Dreadful: La santa oscuridad,Temporada 3,9,SAM16,"Ethan se entera de la impactante verdad sobre Kaetenay. La Dra. Seward usa la hipnosis en Renfield. La Criatura debe tomar una decisión moral que podría afectar a su relación. Sir Malcolm, Ethan, Kaetenay, la Dra. Seward y Catriona luchan por salvar a Vanessa.",Drama
746,Vida,Vida: Episodio 1,Temporada 1,1,SAM16,"Las circunstancias obligan a las hermanas Lyn y Emma a regresar a su antiguo barrio, donde son confrontadas por su pasado y por las insospechadas revelaciones familiares.","Drama, Comedia"
747,Vida,Vida: Episodio 2,Temporada 1,2,SAM16,"Eddie batalla por vincularse con las dos hermanas, mientras que Lyn recae en las viejas costumbres del barrio y Emma está buscando una solución.","Comedia, Drama"
748,Vida,Vida: Episodio 3,Temporada 1,3,SAM16,Emma intenta resolver el negocio de la familia pero Lyn crea un verdadero caos. Eddie se abstrae mientras vive el duelo de Vidalia. La debilidad de Mari queda exhibida,"Comedia, Drama"
749,Vida,Vida: Episodio 4,Temporada 1,4,SAM16,Lyn escapa del lado Este mientras un investigador de Mercado del vecindario hace que Emma abra una vieja herida. Mari es públicamente humillada por alguien en quien confiaba.,"Comedia, Drama"
750,Vida,Vida: Episodio 5,Temporada 1,5,SAM16,"Aún dolida por el encuentro con Cruz, Emma lucha por encontrar alivio. Por suerte, Lyn la apoya cuando más lo necesita. Mari se rehúsa a ser una víctima y confronta a Tláloc.","Comedia, Drama"
751,Vida,Vida: Episodio 6,Temporada 1,6,SAM16,"Lyn finalmente se da cuenta de que está arruinando la vida de Johnny, y Emma se entera del verdadero valor del bar, ¿pero será tarde para Eddie?","Comedia, Drama"
752,Vida,Vida: Episodio 7,Temporada 2,1,SAM16,"El bar se prepara para organizar una recaudación de fondos para los gastos del hospital de Eddy, mientras que Emma y Lyn descubren la verdad detrás del matrimonio de Vida y Eddy. Mari cuestiona su existencia, y un evento inesperado en el edificio deja aturdidos a todos.","Comedia, Drama"
753,Vida,Vida: Episodio 8,Temporada 2,2,SAM16,"Los Vigilantes protestan contra un agente de bienes raíces local a quien Emma considera usar para anunciar un apartamento disponible en el edificio, que por ahora repara Baco, el trabajador multiusos del vecindario. Lyn se enfrenta a sus demonios personales, mientras que Mari tiene un encuentro inesperado con Tláloc.","Comedia, Drama"
